u_id,facet,true_country,patch_rank,patch_row,patch_col,occlusion_score,label,label_key,label_score,score_A,score_B,score_C,score_D,score_E,score_F,score_G,score_H
b2886064-331e-4c71-a625-d9d2c5cd9421,drink,China,2,1,2,0.075655,D,D_food,0.408923,0.020061,0.014839,0.050114,0.408923,0.045853,0.044661,0.201967,0.213581
b2886064-331e-4c71-a625-d9d2c5cd9421,drink,China,3,0,3,0.072068,H,H_appearance,0.260388,0.020853,0.009818,0.049962,0.256396,0.166916,0.03292,0.202747,0.260388
f009866e-207b-4ed4-b0d2-150b69a5d0b0,food,China,1,2,5,0.000682,E,E_script,0.420428,0.244758,0.009713,0.220667,0.061742,0.420428,0.018712,0.005165,0.018815
f009866e-207b-4ed4-b0d2-150b69a5d0b0,food,China,2,2,4,0.000442,D,D_food,0.380751,0.100287,0.047574,0.14708,0.380751,0.188486,0.076017,0.007228,0.052577
f009866e-207b-4ed4-b0d2-150b69a5d0b0,food,China,3,1,4,0.000339,C,C_architecture,0.822283,0.029199,0.015141,0.822283,0.050953,0.043609,0.028176,0.004496,0.006143
09c667a0-2ed1-425e-8f15-f0d7b510b5ab,food,China,1,2,3,0.044601,E,E_script,0.598869,0.046311,0.008959,0.049644,0.07038,0.598869,0.011004,0.020317,0.194516
09c667a0-2ed1-425e-8f15-f0d7b510b5ab,food,China,2,1,3,0.040053,E,E_script,0.412902,0.029493,0.00499,0.073116,0.072021,0.412902,0.013673,0.034198,0.359606
09c667a0-2ed1-425e-8f15-f0d7b510b5ab,food,China,3,5,3,0.023202,E,E_script,0.912353,0.006356,0.000989,0.011125,0.010215,0.912353,0.001159,0.003096,0.054707
5db4404d-6fd6-4ebd-ad5f-15c8be7344d5,food,China,1,2,2,0.101776,H,H_appearance,0.269277,0.081091,0.005156,0.055994,0.145869,0.17072,0.042256,0.229637,0.269277
5db4404d-6fd6-4ebd-ad5f-15c8be7344d5,food,China,2,2,6,0.070967,D,D_food,0.513315,0.051002,0.006208,0.042428,0.513315,0.083812,0.018216,0.048611,0.23641
5db4404d-6fd6-4ebd-ad5f-15c8be7344d5,food,China,3,5,6,0.067533,H,H_appearance,0.532464,0.109775,0.029353,0.063127,0.138861,0.037091,0.013539,0.07579,0.532464
481fa382-ad75-4f6e-bdaa-cdadfbc9f4e5,food,China,1,3,2,0.278821,E,E_script,0.483227,0.09586,0.020621,0.059544,0.092549,0.483227,0.021529,0.051181,0.175488
481fa382-ad75-4f6e-bdaa-cdadfbc9f4e5,food,China,2,1,3,0.226995,H,H_appearance,0.683601,0.03606,0.007941,0.038286,0.054437,0.127322,0.005674,0.046678,0.683601
481fa382-ad75-4f6e-bdaa-cdadfbc9f4e5,food,China,3,1,2,0.209748,H,H_appearance,0.409907,0.02984,0.00936,0.040112,0.033913,0.282205,0.011302,0.18336,0.409907
a8f5c325-4cc4-4371-bd45-5d19156de028,food,China,1,2,3,0.14278,E,E_script,0.346841,0.10173,0.002368,0.037026,0.155538,0.346841,0.01659,0.058534,0.281373
a8f5c325-4cc4-4371-bd45-5d19156de028,food,China,2,3,2,0.124685,D,D_food,0.422705,0.119767,0.013033,0.05362,0.422705,0.173396,0.030142,0.029118,0.158219
a8f5c325-4cc4-4371-bd45-5d19156de028,food,China,3,2,4,0.122353,D,D_food,0.75936,0.027241,0.011577,0.032123,0.75936,0.08813,0.006619,0.013073,0.061877
96037b83-81d6-4de0-ac58-e2ea3f1d0f68,rituals,China,1,3,4,0.102859,F,F_ritual,0.96096,0.000708,0.001291,0.0024,0.003974,0.002277,0.96096,0.001767,0.026621
96037b83-81d6-4de0-ac58-e2ea3f1d0f68,rituals,China,2,3,2,0.087246,F,F_ritual,0.956139,0.001347,0.005657,0.007823,0.011948,0.005214,0.956139,0.001626,0.010246
96037b83-81d6-4de0-ac58-e2ea3f1d0f68,rituals,China,3,2,4,0.084024,G,G_landscape,0.504165,0.073807,0.015356,0.036892,0.023588,0.007664,0.135256,0.504165,0.203272
22bb7d28-bb29-4a85-af25-85f66ce70d52,rituals,China,1,4,5,0.512387,C,C_architecture,0.535066,0.061407,0.018302,0.535066,0.096917,0.105642,0.023958,0.103551,0.055157
22bb7d28-bb29-4a85-af25-85f66ce70d52,rituals,China,2,4,6,0.471156,A,A_national_symbols,0.357688,0.357688,0.043059,0.144191,0.139354,0.08774,0.02064,0.065919,0.141408
22bb7d28-bb29-4a85-af25-85f66ce70d52,rituals,China,3,0,2,0.471151,H,H_appearance,0.222877,0.179857,0.020991,0.092748,0.216979,0.204261,0.012125,0.050161,0.222877
4c169dc1-0511-4867-803b-2c5724589072,rituals,China,1,1,1,0.080032,H,H_appearance,0.701783,0.036154,0.037564,0.036765,0.085807,0.029422,0.018489,0.054017,0.701783
4c169dc1-0511-4867-803b-2c5724589072,rituals,China,2,2,1,0.063769,H,H_appearance,0.790813,0.025808,0.059396,0.019938,0.046849,0.021674,0.017147,0.018375,0.790813
4c169dc1-0511-4867-803b-2c5724589072,rituals,China,3,1,0,0.020238,H,H_appearance,0.447833,0.042224,0.038975,0.037926,0.206394,0.155569,0.01499,0.056089,0.447833
d6bdefc4-d83f-4df5-a2c0-74ce4bb3dbea,rituals,China,1,3,4,0.129078,H,H_appearance,0.44846,0.008091,0.097549,0.049189,0.185137,0.107101,0.080532,0.023941,0.44846
d6bdefc4-d83f-4df5-a2c0-74ce4bb3dbea,rituals,China,2,3,2,0.12371,E,E_script,0.903555,0.011343,0.001557,0.009229,0.040625,0.903555,0.001187,0.003788,0.028714
d6bdefc4-d83f-4df5-a2c0-74ce4bb3dbea,rituals,China,3,4,2,0.122818,E,E_script,0.710482,0.020131,0.018285,0.039568,0.090425,0.710482,0.018834,0.015362,0.086913
aa454b8a-ea44-47d8-bfc5-8e0691affc18,rituals,China,1,2,4,0.000443,H,H_appearance,0.391284,0.020601,0.055271,0.026192,0.316523,0.066099,0.092514,0.031515,0.391284
aa454b8a-ea44-47d8-bfc5-8e0691affc18,rituals,China,2,2,3,0.000421,E,E_script,0.4295,0.021997,0.030119,0.045945,0.139091,0.4295,0.027783,0.047358,0.258207
aa454b8a-ea44-47d8-bfc5-8e0691affc18,rituals,China,3,3,4,0.000416,H,H_appearance,0.467658,0.061392,0.014805,0.039009,0.092156,0.186425,0.047756,0.090799,0.467658
c4ba628f-6ccc-4659-88e0-989cf36c6b66,drink,Canada,1,4,2,0.000713,E,E_script,0.244618,0.025531,0.004155,0.088301,0.237265,0.244618,0.192025,0.018054,0.19005
c4ba628f-6ccc-4659-88e0-989cf36c6b66,drink,Canada,2,6,5,0.000455,E,E_script,0.460374,0.162855,0.01347,0.058137,0.112386,0.460374,0.017127,0.018484,0.157167
c4ba628f-6ccc-4659-88e0-989cf36c6b66,drink,Canada,3,6,6,0.000375,A,A_national_symbols,0.434012,0.434012,0.005865,0.036088,0.059345,0.258083,0.014436,0.008081,0.184089
c6e2a507-d64e-4f66-a017-8c4bec7a25aa,drink,Canada,1,3,4,0.072373,D,D_food,0.711354,0.004975,0.000854,0.019172,0.711354,0.061847,0.015035,0.004721,0.182041
c6e2a507-d64e-4f66-a017-8c4bec7a25aa,drink,Canada,2,6,5,0.059448,D,D_food,0.747314,0.030923,0.007844,0.014948,0.747314,0.079657,0.017958,0.030335,0.071023
c6e2a507-d64e-4f66-a017-8c4bec7a25aa,drink,Canada,3,4,3,0.054643,D,D_food,0.598949,0.012976,0.001439,0.020483,0.598949,0.108338,0.020589,0.007931,0.229295
48cb84ac-f6c8-41d5-a8bd-433790fd4228,drink,Canada,1,5,8,0.060399,H,H_appearance,0.249202,0.121581,0.025462,0.059744,0.241548,0.220781,0.033553,0.048129,0.249202
48cb84ac-f6c8-41d5-a8bd-433790fd4228,drink,Canada,2,3,7,0.048564,H,H_appearance,0.325832,0.121764,0.082015,0.091088,0.120443,0.132204,0.024345,0.102309,0.325832
48cb84ac-f6c8-41d5-a8bd-433790fd4228,drink,Canada,3,0,13,0.047519,H,H_appearance,0.469326,0.078478,0.022522,0.046866,0.111203,0.196786,0.023155,0.051664,0.469326
af32828e-77c5-4c31-ad76-c68b4c3d2cfb,drink,Canada,1,3,3,0.12849,D,D_food,0.560486,0.048815,0.004929,0.026111,0.560486,0.059767,0.049763,0.043707,0.206422
af32828e-77c5-4c31-ad76-c68b4c3d2cfb,drink,Canada,2,1,4,0.11827,H,H_appearance,0.466325,0.03542,0.014017,0.122766,0.110481,0.144621,0.01872,0.087649,0.466325
af32828e-77c5-4c31-ad76-c68b4c3d2cfb,drink,Canada,3,1,3,0.112246,H,H_appearance,0.449447,0.035923,0.008905,0.06789,0.136048,0.226309,0.01589,0.059589,0.449447
96b37654-4373-4743-981d-ef25317c602a,drink,Canada,1,0,4,0.1684,G,G_landscape,0.253152,0.042062,0.01796,0.052678,0.153404,0.197593,0.032803,0.253152,0.250347
96b37654-4373-4743-981d-ef25317c602a,drink,Canada,2,2,1,0.155899,H,H_appearance,0.31903,0.128349,0.024404,0.065205,0.095478,0.270151,0.021436,0.075946,0.31903
96b37654-4373-4743-981d-ef25317c602a,drink,Canada,3,6,2,0.155322,H,H_appearance,0.358164,0.078333,0.018436,0.055187,0.330473,0.071221,0.033537,0.05465,0.358164
a2ebb579-6a95-4ef6-90d3-7472f9739d27,traditions,Canada,1,1,0,0.086915,H,H_appearance,0.893827,0.011839,0.00542,0.024667,0.021456,0.026765,0.005174,0.010852,0.893827
a2ebb579-6a95-4ef6-90d3-7472f9739d27,traditions,Canada,2,5,3,0.075485,H,H_appearance,0.812949,0.010931,0.007555,0.038766,0.050404,0.061822,0.003933,0.01364,0.812949
a2ebb579-6a95-4ef6-90d3-7472f9739d27,traditions,Canada,3,1,1,0.066567,H,H_appearance,0.584717,0.030293,0.011818,0.107352,0.093805,0.128032,0.013192,0.030792,0.584717
734acb99-0962-4131-b4f7-725c20411db8,traditions,Canada,1,1,0,0.568915,H,H_appearance,0.455486,0.011998,0.00721,0.057789,0.165447,0.262413,0.018562,0.021095,0.455486
734acb99-0962-4131-b4f7-725c20411db8,traditions,Canada,2,1,1,0.481782,H,H_appearance,0.619226,0.012058,0.006577,0.059251,0.141252,0.127838,0.01225,0.021549,0.619226
734acb99-0962-4131-b4f7-725c20411db8,traditions,Canada,3,1,2,0.00289,E,E_script,0.369042,0.061707,0.010606,0.094382,0.2145,0.369042,0.016342,0.015905,0.217515
a914a20e-7219-43e5-929a-a60eeb2b0eba,traditions,Canada,1,2,3,0.097204,H,H_appearance,0.435337,0.109118,0.014487,0.050789,0.164917,0.140575,0.025992,0.058784,0.435337
a914a20e-7219-43e5-929a-a60eeb2b0eba,traditions,Canada,2,1,3,0.064104,H,H_appearance,0.476064,0.1038,0.079979,0.074432,0.062796,0.062111,0.079047,0.061771,0.476064
a914a20e-7219-43e5-929a-a60eeb2b0eba,traditions,Canada,3,1,4,0.059596,H,H_appearance,0.393091,0.116843,0.017245,0.11797,0.078789,0.089909,0.043296,0.142858,0.393091
8869939b-17da-472e-8637-58d80e9291e7,traditions,Canada,1,2,1,0.039919,E,E_script,0.313934,0.074776,0.039446,0.07345,0.110197,0.313934,0.059224,0.052268,0.276705
8869939b-17da-472e-8637-58d80e9291e7,traditions,Canada,2,0,0,0.038907,H,H_appearance,0.407712,0.023816,0.19619,0.090467,0.082484,0.142898,0.032634,0.023798,0.407712
8869939b-17da-472e-8637-58d80e9291e7,traditions,Canada,3,2,0,0.030157,H,H_appearance,0.411153,0.033122,0.199904,0.090081,0.055908,0.153272,0.038655,0.017905,0.411153
184d6c08-7237-4f6b-b49d-04b5b2bef635,traditions,Canada,1,2,6,0.488822,B,B_clothing,0.821334,0.092911,0.821334,0.001503,0.00565,0.00996,0.062877,0.000768,0.004996
184d6c08-7237-4f6b-b49d-04b5b2bef635,traditions,Canada,2,3,6,0.149322,A,A_national_symbols,0.877473,0.877473,0.065279,0.004249,0.00507,0.007806,0.018371,0.00277,0.018983
184d6c08-7237-4f6b-b49d-04b5b2bef635,traditions,Canada,3,2,2,0.084711,A,A_national_symbols,0.530582,0.530582,0.036972,0.021936,0.121185,0.189334,0.021528,0.020911,0.057552
8a4aa22a-5c51-425d-ad3d-69de43f88b0c,food,Canada,1,2,4,0.090743,D,D_food,0.634821,0.028308,0.005659,0.010082,0.634821,0.028375,0.018538,0.167518,0.1067
8a4aa22a-5c51-425d-ad3d-69de43f88b0c,food,Canada,2,3,3,0.06711,A,A_national_symbols,0.246448,0.246448,0.011671,0.033587,0.172523,0.066952,0.063918,0.209363,0.195538
8a4aa22a-5c51-425d-ad3d-69de43f88b0c,food,Canada,3,0,3,0.054491,H,H_appearance,0.290923,0.158268,0.066271,0.051716,0.081676,0.184119,0.032483,0.134544,0.290923
6c905b2d-0ff6-4c21-b0ef-50861a2cc2b5,food,Canada,1,12,7,0.030766,H,H_appearance,0.364831,0.061661,0.028335,0.067322,0.141807,0.155749,0.03167,0.148625,0.364831
6c905b2d-0ff6-4c21-b0ef-50861a2cc2b5,food,Canada,2,10,7,0.019198,E,E_script,0.304147,0.052632,0.024848,0.053708,0.159916,0.304147,0.062748,0.061729,0.280272
6c905b2d-0ff6-4c21-b0ef-50861a2cc2b5,food,Canada,3,1,11,0.01093,E,E_script,0.341077,0.070658,0.017147,0.063577,0.100738,0.341077,0.024831,0.077152,0.304819
0c62e0fb-0aea-49a7-b333-b15a64c8359f,food,Canada,1,3,6,-0.027437,D,D_food,0.96824,0.000412,7.9e-05,0.002031,0.96824,0.00773,0.003544,0.003712,0.014251
0c62e0fb-0aea-49a7-b333-b15a64c8359f,food,Canada,2,4,6,-0.027867,D,D_food,0.934336,0.001454,0.000372,0.008152,0.934336,0.009719,0.004469,0.008121,0.033376
0c62e0fb-0aea-49a7-b333-b15a64c8359f,food,Canada,3,6,6,-0.03297,H,H_appearance,0.702884,0.019568,0.007188,0.007874,0.115373,0.008275,0.011153,0.127685,0.702884
7174dc33-dbe6-4c70-a3ef-ae0be8ab6b29,food,Canada,1,0,0,0.010487,H,H_appearance,0.677351,0.06643,0.012594,0.020959,0.09066,0.069135,0.01666,0.046211,0.677351
7174dc33-dbe6-4c70-a3ef-ae0be8ab6b29,food,Canada,2,0,3,0.005047,H,H_appearance,0.677351,0.06643,0.012594,0.020959,0.09066,0.069135,0.01666,0.046211,0.677351
7174dc33-dbe6-4c70-a3ef-ae0be8ab6b29,food,Canada,3,4,3,0.004774,H,H_appearance,0.574579,0.054183,0.001296,0.01651,0.250985,0.04281,0.012306,0.047332,0.574579
fdd8ea6d-e848-4b9c-af83-8e1ad010ef1e,food,Canada,1,0,3,0.195791,H,H_appearance,0.570936,0.060813,0.025182,0.08515,0.141316,0.061523,0.010758,0.044323,0.570936
fdd8ea6d-e848-4b9c-af83-8e1ad010ef1e,food,Canada,2,0,4,0.119666,E,E_script,0.284702,0.140122,0.015706,0.099345,0.143754,0.284702,0.018542,0.069979,0.227849
fdd8ea6d-e848-4b9c-af83-8e1ad010ef1e,food,Canada,3,0,2,0.119187,H,H_appearance,0.297158,0.159061,0.010849,0.049696,0.075174,0.148823,0.014092,0.245147,0.297158
b5ddf9ce-952d-4fe5-a878-b1ffe90ff1ef,rituals,Canada,1,3,1,0.03767,G,G_landscape,0.565574,0.025574,0.017865,0.065116,0.141783,0.0566,0.014591,0.565574,0.112897
b5ddf9ce-952d-4fe5-a878-b1ffe90ff1ef,rituals,Canada,2,3,3,0.026123,H,H_appearance,0.282464,0.041296,0.044727,0.1464,0.192144,0.140495,0.040797,0.111677,0.282464
b5ddf9ce-952d-4fe5-a878-b1ffe90ff1ef,rituals,Canada,3,3,2,0.025792,C,C_architecture,0.377441,0.065295,0.00827,0.377441,0.079327,0.105198,0.012538,0.262348,0.089584
4f04c1f6-a284-4219-9412-beacc222f51d,rituals,Canada,1,2,9,0.067604,A,A_national_symbols,0.297654,0.297654,0.007889,0.073184,0.11711,0.142096,0.014555,0.234855,0.112657
4f04c1f6-a284-4219-9412-beacc222f51d,rituals,Canada,2,1,11,0.052485,A,A_national_symbols,0.562203,0.562203,0.025832,0.028893,0.06654,0.068826,0.016208,0.102538,0.128961
4f04c1f6-a284-4219-9412-beacc222f51d,rituals,Canada,3,0,10,0.044727,A,A_national_symbols,0.502082,0.502082,0.026711,0.049894,0.11037,0.085281,0.032419,0.070077,0.123165
fa9d08f1-413b-4a05-b058-380843d46806,rituals,Canada,1,0,2,0.014332,A,A_national_symbols,0.867604,0.867604,0.002523,0.076806,0.007911,0.011339,0.004757,0.015286,0.013775
fa9d08f1-413b-4a05-b058-380843d46806,rituals,Canada,2,3,5,0.011568,H,H_appearance,0.65094,0.01681,0.006671,0.065106,0.022375,0.01326,0.185487,0.039351,0.65094
fa9d08f1-413b-4a05-b058-380843d46806,rituals,Canada,3,3,1,0.008758,H,H_appearance,0.448933,0.026135,0.136739,0.0533,0.017391,0.076132,0.179552,0.061818,0.448933
746e8569-1091-499b-8de8-08bce681dd84,rituals,Canada,1,2,1,0.001101,H,H_appearance,0.92573,0.01501,0.007394,0.008505,0.01027,0.017256,0.010374,0.00546,0.92573
746e8569-1091-499b-8de8-08bce681dd84,rituals,Canada,2,6,3,0.000308,F,F_ritual,0.361091,0.039877,0.142012,0.03117,0.041323,0.057864,0.361091,0.0173,0.309365
746e8569-1091-499b-8de8-08bce681dd84,rituals,Canada,3,3,2,0.00019,A,A_national_symbols,0.397936,0.397936,0.036315,0.062053,0.213602,0.104385,0.03786,0.03009,0.117758
19ae4ab7-a1b1-47c9-a81d-24a4020df41a,rituals,Canada,1,2,3,0.080035,E,E_script,0.271645,0.242187,0.003496,0.058593,0.104213,0.271645,0.052911,0.020638,0.246316
19ae4ab7-a1b1-47c9-a81d-24a4020df41a,rituals,Canada,2,3,3,0.065974,D,D_food,0.514872,0.089737,0.011045,0.153327,0.514872,0.085062,0.036235,0.063657,0.046066
19ae4ab7-a1b1-47c9-a81d-24a4020df41a,rituals,Canada,3,3,4,0.023993,E,E_script,0.285495,0.181121,0.011855,0.11595,0.107557,0.285495,0.01464,0.087987,0.195396
318807ce-d521-41f7-b9b2-e533deb7a178,clothing,Canada,1,6,3,0.000169,H,H_appearance,0.232109,0.166863,0.013376,0.106906,0.227406,0.088269,0.031357,0.133714,0.232109
318807ce-d521-41f7-b9b2-e533deb7a178,clothing,Canada,2,5,3,0.000162,D,D_food,0.296771,0.122118,0.015336,0.103761,0.296771,0.244877,0.013733,0.029478,0.173926
318807ce-d521-41f7-b9b2-e533deb7a178,clothing,Canada,3,3,4,-0.000115,B,B_clothing,0.451634,0.018765,0.451634,0.047534,0.071462,0.076832,0.033479,0.009406,0.290888
acd68d0e-9d10-40ef-9fd1-cbdc720808ef,clothing,Canada,1,1,4,0.001216,D,D_food,0.41487,0.013993,0.023342,0.10248,0.41487,0.109373,0.105879,0.081587,0.148476
acd68d0e-9d10-40ef-9fd1-cbdc720808ef,clothing,Canada,2,2,3,0.000138,H,H_appearance,0.282489,0.065302,0.262673,0.086825,0.137802,0.082892,0.021443,0.060573,0.282489
acd68d0e-9d10-40ef-9fd1-cbdc720808ef,clothing,Canada,3,2,4,0.000122,H,H_appearance,0.29021,0.09471,0.180487,0.044675,0.219939,0.109639,0.027534,0.032805,0.29021
591a4da1-0a04-4dc6-ba4e-a3526dbce1c6,clothing,Canada,1,3,6,0.057722,H,H_appearance,0.609237,0.140044,0.012012,0.013764,0.064945,0.072368,0.024209,0.063422,0.609237
591a4da1-0a04-4dc6-ba4e-a3526dbce1c6,clothing,Canada,2,3,5,0.035117,H,H_appearance,0.297513,0.260706,0.01802,0.011385,0.066515,0.147994,0.026625,0.171241,0.297513
591a4da1-0a04-4dc6-ba4e-a3526dbce1c6,clothing,Canada,3,0,6,0.034654,H,H_appearance,0.394959,0.151526,0.016396,0.024734,0.067314,0.234725,0.017813,0.092534,0.394959
bfa7333e-1ab0-4ebc-b11c-d7c0cc5a9e8c,clothing,Canada,1,6,4,3.9e-05,H,H_appearance,0.51292,0.139515,0.074558,0.075119,0.092622,0.068898,0.009973,0.026395,0.51292
bfa7333e-1ab0-4ebc-b11c-d7c0cc5a9e8c,clothing,Canada,2,0,6,3.3e-05,H,H_appearance,0.37385,0.055822,0.02117,0.055314,0.163871,0.23229,0.049264,0.04842,0.37385
bfa7333e-1ab0-4ebc-b11c-d7c0cc5a9e8c,clothing,Canada,3,1,2,2.6e-05,E,E_script,0.534591,0.168859,0.028904,0.033801,0.053401,0.534591,0.007933,0.022236,0.150276
87161e09-edf6-46a7-acf4-1d2ba9f61348,clothing,Canada,1,3,3,0.028958,D,D_food,0.401043,0.127775,0.03847,0.01836,0.401043,0.111897,0.040325,0.070084,0.192046
87161e09-edf6-46a7-acf4-1d2ba9f61348,clothing,Canada,2,3,2,0.012104,H,H_appearance,0.431358,0.081292,0.07786,0.155175,0.076929,0.058135,0.057653,0.061599,0.431358
87161e09-edf6-46a7-acf4-1d2ba9f61348,clothing,Canada,3,2,1,0.004897,E,E_script,0.558322,0.038593,0.00542,0.054018,0.099786,0.558322,0.014285,0.018116,0.211461
31824d6c-cdda-43df-9792-17cb3f44217d,traditions,Nigeria,1,2,4,0.008,H,H_appearance,0.583599,0.042618,0.019178,0.041459,0.164265,0.102985,0.009919,0.035977,0.583599
31824d6c-cdda-43df-9792-17cb3f44217d,traditions,Nigeria,2,1,8,0.003504,E,E_script,0.334377,0.104773,0.006121,0.044767,0.195269,0.334377,0.023344,0.028844,0.262505
31824d6c-cdda-43df-9792-17cb3f44217d,traditions,Nigeria,3,1,7,0.002523,H,H_appearance,0.271771,0.161941,0.034722,0.073733,0.229322,0.16451,0.016811,0.047191,0.271771
