u_id,facet,true_country,patch_rank,patch_row,patch_col,occlusion_score,label,label_key,label_score,score_A,score_B,score_C,score_D,score_E,score_F,score_G,score_H
aa454b8a-ea44-47d8-bfc5-8e0691affc18,rituals,China,3,3,2,0.012598,E,E_script,0.425284,0.019498,0.008918,0.036481,0.115346,0.425284,0.03509,0.086019,0.273364
c4ba628f-6ccc-4659-88e0-989cf36c6b66,drink,Canada,1,6,5,0.028076,E,E_script,0.460374,0.162855,0.01347,0.058137,0.112386,0.460374,0.017127,0.018484,0.157167
c4ba628f-6ccc-4659-88e0-989cf36c6b66,drink,Canada,2,6,6,0.017192,A,A_national_symbols,0.434012,0.434012,0.005865,0.036088,0.059345,0.258083,0.014436,0.008081,0.184089
c4ba628f-6ccc-4659-88e0-989cf36c6b66,drink,Canada,3,1,5,0.010469,D,D_food,0.573154,0.000492,0.000573,0.025369,0.573154,0.139294,0.05492,0.002473,0.203725
c6e2a507-d64e-4f66-a017-8c4bec7a25aa,drink,Canada,1,5,4,0.021331,D,D_food,0.403091,0.081152,0.003033,0.058027,0.403091,0.244764,0.014163,0.040699,0.15507
c6e2a507-d64e-4f66-a017-8c4bec7a25aa,drink,Canada,2,5,3,0.006488,D,D_food,0.535583,0.064606,0.001419,0.034948,0.535583,0.062374,0.033891,0.040586,0.226592
c6e2a507-d64e-4f66-a017-8c4bec7a25aa,drink,Canada,3,4,3,0.003547,D,D_food,0.598949,0.012976,0.001439,0.020483,0.598949,0.108338,0.020589,0.007931,0.229295
48cb84ac-f6c8-41d5-a8bd-433790fd4228,drink,Canada,1,1,6,0.002173,H,H_appearance,0.556199,0.081815,0.017874,0.055332,0.16263,0.074284,0.016467,0.0354,0.556199
48cb84ac-f6c8-41d5-a8bd-433790fd4228,drink,Canada,2,5,6,0.001635,H,H_appearance,0.338487,0.052987,0.017732,0.06763,0.140423,0.259514,0.030864,0.092365,0.338487
48cb84ac-f6c8-41d5-a8bd-433790fd4228,drink,Canada,3,2,3,0.001616,H,H_appearance,0.412622,0.037107,0.009427,0.04817,0.267309,0.184424,0.011361,0.029581,0.412622
af32828e-77c5-4c31-ad76-c68b4c3d2cfb,drink,Canada,1,1,2,0.049179,H,H_appearance,0.421295,0.030321,0.011022,0.091506,0.146507,0.218024,0.0156,0.065725,0.421295
af32828e-77c5-4c31-ad76-c68b4c3d2cfb,drink,Canada,2,2,2,0.031185,H,H_appearance,0.338381,0.103499,0.013878,0.085873,0.120896,0.21043,0.024455,0.102588,0.338381
af32828e-77c5-4c31-ad76-c68b4c3d2cfb,drink,Canada,3,1,1,0.030434,H,H_appearance,0.420458,0.036073,0.016368,0.080498,0.173715,0.179657,0.028061,0.065171,0.420458
96b37654-4373-4743-981d-ef25317c602a,drink,Canada,1,6,4,0.002636,H,H_appearance,0.417026,0.086788,0.044971,0.040209,0.089036,0.178779,0.060441,0.082751,0.417026
96b37654-4373-4743-981d-ef25317c602a,drink,Canada,2,2,4,0.002343,G,G_landscape,0.248918,0.149147,0.027639,0.034988,0.112642,0.190085,0.027958,0.248918,0.208623
96b37654-4373-4743-981d-ef25317c602a,drink,Canada,3,6,3,0.002293,H,H_appearance,0.370375,0.096785,0.030944,0.040733,0.089317,0.179269,0.039363,0.153214,0.370375
a2ebb579-6a95-4ef6-90d3-7472f9739d27,traditions,Canada,1,4,1,0.001763,H,H_appearance,0.746026,0.041024,0.005117,0.045615,0.039302,0.066598,0.007746,0.048572,0.746026
a2ebb579-6a95-4ef6-90d3-7472f9739d27,traditions,Canada,2,2,1,0.001556,H,H_appearance,0.560511,0.024168,0.006096,0.027332,0.069521,0.284603,0.007627,0.020143,0.560511
a2ebb579-6a95-4ef6-90d3-7472f9739d27,traditions,Canada,3,1,1,0.001533,H,H_appearance,0.584717,0.030293,0.011818,0.107352,0.093805,0.128032,0.013192,0.030792,0.584717
734acb99-0962-4131-b4f7-725c20411db8,traditions,Canada,1,1,0,0.622432,H,H_appearance,0.455486,0.011998,0.00721,0.057789,0.165447,0.262413,0.018562,0.021095,0.455486
734acb99-0962-4131-b4f7-725c20411db8,traditions,Canada,2,1,1,0.613901,H,H_appearance,0.619226,0.012058,0.006577,0.059251,0.141252,0.127838,0.01225,0.021549,0.619226
734acb99-0962-4131-b4f7-725c20411db8,traditions,Canada,3,1,2,0.098554,E,E_script,0.369042,0.061707,0.010606,0.094382,0.2145,0.369042,0.016342,0.015905,0.217515
a914a20e-7219-43e5-929a-a60eeb2b0eba,traditions,Canada,1,1,3,0.004625,H,H_appearance,0.476064,0.1038,0.079979,0.074432,0.062796,0.062111,0.079047,0.061771,0.476064
a914a20e-7219-43e5-929a-a60eeb2b0eba,traditions,Canada,2,0,3,0.004281,G,G_landscape,0.419433,0.100375,0.017435,0.16152,0.072643,0.082905,0.023479,0.419433,0.122211
a914a20e-7219-43e5-929a-a60eeb2b0eba,traditions,Canada,3,3,3,0.00326,H,H_appearance,0.626512,0.07774,0.074257,0.038327,0.100133,0.029066,0.022257,0.031707,0.626512
8869939b-17da-472e-8637-58d80e9291e7,traditions,Canada,1,2,6,0.002075,H,H_appearance,0.347308,0.041908,0.156305,0.121949,0.110706,0.151781,0.04804,0.022001,0.347308
8869939b-17da-472e-8637-58d80e9291e7,traditions,Canada,2,1,2,0.001607,E,E_script,0.358593,0.09926,0.045126,0.075168,0.093205,0.358593,0.041563,0.033254,0.253832
8869939b-17da-472e-8637-58d80e9291e7,traditions,Canada,3,5,1,0.001538,H,H_appearance,0.324013,0.078725,0.029169,0.060569,0.090685,0.218034,0.044913,0.153892,0.324013
184d6c08-7237-4f6b-b49d-04b5b2bef635,traditions,Canada,1,3,4,0.056647,A,A_national_symbols,0.649762,0.649762,0.007295,0.022379,0.09846,0.056847,0.050791,0.028007,0.086458
184d6c08-7237-4f6b-b49d-04b5b2bef635,traditions,Canada,2,2,1,0.04707,A,A_national_symbols,0.405011,0.405011,0.088257,0.061243,0.125275,0.098353,0.036994,0.055886,0.128982
184d6c08-7237-4f6b-b49d-04b5b2bef635,traditions,Canada,3,3,3,0.044851,A,A_national_symbols,0.845401,0.845401,0.001761,0.008429,0.042049,0.035854,0.009582,0.010333,0.046593
8a4aa22a-5c51-425d-ad3d-69de43f88b0c,food,Canada,1,6,6,0.007836,H,H_appearance,0.30168,0.071319,0.014671,0.050376,0.102848,0.256746,0.028923,0.173436,0.30168
8a4aa22a-5c51-425d-ad3d-69de43f88b0c,food,Canada,2,1,4,0.007503,D,D_food,0.378358,0.111966,0.034154,0.041291,0.378358,0.041198,0.074849,0.057161,0.261022
8a4aa22a-5c51-425d-ad3d-69de43f88b0c,food,Canada,3,3,5,0.007396,G,G_landscape,0.31786,0.15619,0.010675,0.053648,0.148253,0.048517,0.014586,0.31786,0.25027
6c905b2d-0ff6-4c21-b0ef-50861a2cc2b5,food,Canada,1,3,6,0.030623,D,D_food,0.495492,0.068159,0.003052,0.040632,0.495492,0.002652,0.011778,0.021079,0.357156
6c905b2d-0ff6-4c21-b0ef-50861a2cc2b5,food,Canada,2,2,6,0.021048,H,H_appearance,0.388059,0.071362,0.037029,0.069099,0.323504,0.041266,0.042422,0.027259,0.388059
6c905b2d-0ff6-4c21-b0ef-50861a2cc2b5,food,Canada,3,5,2,0.020052,D,D_food,0.465624,0.076269,0.002579,0.041433,0.465624,0.032209,0.032196,0.038172,0.311518
0c62e0fb-0aea-49a7-b333-b15a64c8359f,food,Canada,1,1,0,0.004901,D,D_food,0.751382,0.007931,0.006251,0.00381,0.751382,0.018602,0.021929,0.06196,0.128135
0c62e0fb-0aea-49a7-b333-b15a64c8359f,food,Canada,2,4,2,0.004808,D,D_food,0.492303,0.023089,0.004297,0.017218,0.492303,0.084766,0.033466,0.131897,0.212966
0c62e0fb-0aea-49a7-b333-b15a64c8359f,food,Canada,3,1,1,0.004276,D,D_food,0.682324,0.028825,0.010216,0.004876,0.682324,0.012641,0.027513,0.191497,0.042108
7174dc33-dbe6-4c70-a3ef-ae0be8ab6b29,food,Canada,1,5,5,0.007247,H,H_appearance,0.460397,0.13674,0.004676,0.025972,0.133763,0.107351,0.027955,0.103146,0.460397
7174dc33-dbe6-4c70-a3ef-ae0be8ab6b29,food,Canada,2,5,2,0.006606,D,D_food,0.449709,0.116955,0.002185,0.015878,0.449709,0.100727,0.036078,0.052536,0.22593
7174dc33-dbe6-4c70-a3ef-ae0be8ab6b29,food,Canada,3,4,1,0.006187,D,D_food,0.458159,0.020035,0.005733,0.028125,0.458159,0.074961,0.009137,0.022461,0.381389
fdd8ea6d-e848-4b9c-af83-8e1ad010ef1e,food,Canada,1,2,5,0.001484,H,H_appearance,0.624081,0.036927,0.002225,0.022396,0.218942,0.06308,0.007264,0.025084,0.624081
fdd8ea6d-e848-4b9c-af83-8e1ad010ef1e,food,Canada,2,1,1,0.001328,H,H_appearance,0.648818,0.057047,0.008894,0.031727,0.138555,0.050199,0.012,0.05276,0.648818
fdd8ea6d-e848-4b9c-af83-8e1ad010ef1e,food,Canada,3,1,2,0.001257,H,H_appearance,0.557883,0.03819,0.013633,0.041888,0.117767,0.101036,0.012752,0.116851,0.557883
b5ddf9ce-952d-4fe5-a878-b1ffe90ff1ef,rituals,Canada,1,0,3,0.001469,C,C_architecture,0.888283,0.035837,0.000736,0.888283,0.019086,0.017807,0.00645,0.018139,0.013662
b5ddf9ce-952d-4fe5-a878-b1ffe90ff1ef,rituals,Canada,2,1,4,0.001387,G,G_landscape,0.428862,0.078221,0.009559,0.116772,0.096688,0.109338,0.013244,0.428862,0.147316
b5ddf9ce-952d-4fe5-a878-b1ffe90ff1ef,rituals,Canada,3,1,1,0.001048,G,G_landscape,0.244888,0.149753,0.016268,0.090362,0.083848,0.157551,0.02853,0.244888,0.2288
4f04c1f6-a284-4219-9412-beacc222f51d,rituals,Canada,1,2,1,0.000709,A,A_national_symbols,0.862469,0.862469,0.008405,0.007917,0.005931,0.016354,0.011697,0.011692,0.075536
4f04c1f6-a284-4219-9412-beacc222f51d,rituals,Canada,2,2,2,0.00059,G,G_landscape,0.383629,0.043143,0.153319,0.031861,0.069205,0.076767,0.059435,0.383629,0.182641
4f04c1f6-a284-4219-9412-beacc222f51d,rituals,Canada,3,6,2,0.000575,H,H_appearance,0.343473,0.051555,0.012983,0.0294,0.153501,0.150147,0.022282,0.236659,0.343473
fa9d08f1-413b-4a05-b058-380843d46806,rituals,Canada,1,2,5,0.004524,C,C_architecture,0.726159,0.051886,0.003143,0.726159,0.04504,0.039743,0.008687,0.084273,0.041068
fa9d08f1-413b-4a05-b058-380843d46806,rituals,Canada,2,1,4,0.004373,H,H_appearance,0.346608,0.149612,0.046657,0.14186,0.053345,0.114742,0.028116,0.119061,0.346608
fa9d08f1-413b-4a05-b058-380843d46806,rituals,Canada,3,1,5,0.004346,H,H_appearance,0.254275,0.237882,0.059286,0.048421,0.114998,0.119108,0.03081,0.13522,0.254275
746e8569-1091-499b-8de8-08bce681dd84,rituals,Canada,1,2,1,0.047666,H,H_appearance,0.92573,0.01501,0.007394,0.008505,0.01027,0.017256,0.010374,0.00546,0.92573
746e8569-1091-499b-8de8-08bce681dd84,rituals,Canada,2,2,2,0.045255,A,A_national_symbols,0.594026,0.594026,0.039163,0.026292,0.039292,0.062773,0.018842,0.032942,0.18667
746e8569-1091-499b-8de8-08bce681dd84,rituals,Canada,3,5,3,0.032462,F,F_ritual,0.464725,0.014181,0.050914,0.053682,0.073058,0.168307,0.464725,0.016011,0.159122
19ae4ab7-a1b1-47c9-a81d-24a4020df41a,rituals,Canada,1,3,3,0.01682,D,D_food,0.514872,0.089737,0.011045,0.153327,0.514872,0.085062,0.036235,0.063657,0.046066
19ae4ab7-a1b1-47c9-a81d-24a4020df41a,rituals,Canada,2,2,3,0.011454,E,E_script,0.271645,0.242187,0.003496,0.058593,0.104213,0.271645,0.052911,0.020638,0.246316
19ae4ab7-a1b1-47c9-a81d-24a4020df41a,rituals,Canada,3,0,2,0.005252,H,H_appearance,0.327918,0.024865,0.01647,0.112889,0.169589,0.285222,0.024224,0.038823,0.327918
318807ce-d521-41f7-b9b2-e533deb7a178,clothing,Canada,1,2,2,0.043276,B,B_clothing,0.420931,0.031521,0.420931,0.03275,0.098631,0.105697,0.02557,0.019414,0.265486
318807ce-d521-41f7-b9b2-e533deb7a178,clothing,Canada,2,5,6,0.031835,D,D_food,0.292078,0.029003,0.170158,0.083122,0.292078,0.202407,0.035736,0.02634,0.161157
318807ce-d521-41f7-b9b2-e533deb7a178,clothing,Canada,3,3,6,0.010451,B,B_clothing,0.455584,0.011179,0.455584,0.009391,0.161378,0.03822,0.020101,0.006498,0.297649
acd68d0e-9d10-40ef-9fd1-cbdc720808ef,clothing,Canada,1,3,3,0.045858,H,H_appearance,0.358877,0.03556,0.055149,0.061905,0.262629,0.149463,0.022052,0.054365,0.358877
acd68d0e-9d10-40ef-9fd1-cbdc720808ef,clothing,Canada,2,1,4,0.041089,D,D_food,0.41487,0.013993,0.023342,0.10248,0.41487,0.109373,0.105879,0.081587,0.148476
acd68d0e-9d10-40ef-9fd1-cbdc720808ef,clothing,Canada,3,4,3,0.021996,E,E_script,0.360008,0.032252,0.031526,0.050468,0.209951,0.360008,0.01685,0.036262,0.262683
591a4da1-0a04-4dc6-ba4e-a3526dbce1c6,clothing,Canada,1,5,0,0.010147,A,A_national_symbols,0.45664,0.45664,0.005817,0.018238,0.109911,0.042757,0.022716,0.118634,0.225287
591a4da1-0a04-4dc6-ba4e-a3526dbce1c6,clothing,Canada,2,6,3,0.010059,H,H_appearance,0.547593,0.183878,0.054826,0.024325,0.057489,0.082797,0.008425,0.040667,0.547593
591a4da1-0a04-4dc6-ba4e-a3526dbce1c6,clothing,Canada,3,4,3,0.008699,H,H_appearance,0.426127,0.125928,0.015964,0.07535,0.153225,0.110924,0.018231,0.074252,0.426127
bfa7333e-1ab0-4ebc-b11c-d7c0cc5a9e8c,clothing,Canada,1,0,3,0.006939,H,H_appearance,0.513951,0.195147,0.022706,0.033806,0.126211,0.088525,0.005567,0.014087,0.513951
bfa7333e-1ab0-4ebc-b11c-d7c0cc5a9e8c,clothing,Canada,2,4,2,0.006891,A,A_national_symbols,0.343129,0.343129,0.094782,0.061352,0.103274,0.123157,0.017305,0.025726,0.231275
bfa7333e-1ab0-4ebc-b11c-d7c0cc5a9e8c,clothing,Canada,3,0,6,0.00463,H,H_appearance,0.37385,0.055822,0.02117,0.055314,0.163871,0.23229,0.049264,0.04842,0.37385
87161e09-edf6-46a7-acf4-1d2ba9f61348,clothing,Canada,1,4,4,0.102598,D,D_food,0.292618,0.117336,0.013173,0.070586,0.292618,0.287103,0.012871,0.023289,0.183023
87161e09-edf6-46a7-acf4-1d2ba9f61348,clothing,Canada,2,3,5,0.102519,H,H_appearance,0.328178,0.083817,0.031004,0.079771,0.14798,0.275835,0.015591,0.037824,0.328178
87161e09-edf6-46a7-acf4-1d2ba9f61348,clothing,Canada,3,3,3,0.07894,D,D_food,0.401043,0.127775,0.03847,0.01836,0.401043,0.111897,0.040325,0.070084,0.192046
31824d6c-cdda-43df-9792-17cb3f44217d,traditions,Nigeria,1,1,2,0.023938,H,H_appearance,0.549505,0.168741,0.128648,0.020447,0.057503,0.035285,0.014065,0.025806,0.549505
31824d6c-cdda-43df-9792-17cb3f44217d,traditions,Nigeria,2,2,2,0.021413,H,H_appearance,0.49287,0.098875,0.075685,0.032329,0.073688,0.180193,0.022943,0.023418,0.49287
31824d6c-cdda-43df-9792-17cb3f44217d,traditions,Nigeria,3,1,1,0.018686,E,E_script,0.402816,0.154085,0.164622,0.022892,0.094333,0.402816,0.086204,0.008758,0.06629
