u_id,model,facet,true_country,pred_country,correct,max_score,mean_score,std_score,frac_positive,entropy,top_i,top_j
184d6c08-7237-4f6b-b49d-04b5b2bef635,clip,traditions,Canada,Canada,True,0.020971179008483887,0.00427938112989068,0.005693939048796892,0.6530612244897959,3.0879576206207275,2,4
8a4aa22a-5c51-425d-ad3d-69de43f88b0c,clip,food,Canada,Canada,True,0.10043342411518097,0.033414363861083984,0.03963989019393921,0.42857142857142855,3.028418779373169,4,4
6c905b2d-0ff6-4c21-b0ef-50861a2cc2b5,clip,food,Canada,Canada,True,0.3269954323768616,0.1213969960808754,0.09409419447183609,0.7142857142857143,3.4772205352783203,0,1
0c62e0fb-0aea-49a7-b333-b15a64c8359f,clip,food,Canada,Turkey,False,0.0966804027557373,-0.02924209274351597,0.04644200950860977,0.3673469387755102,1.7255069017410278,3,2
7174dc33-dbe6-4c70-a3ef-ae0be8ab6b29,clip,food,Canada,Canada,True,0.06008906662464142,0.006046667229384184,0.027213959023356438,0.5714285714285714,3.0998756885528564,4,5
fdd8ea6d-e848-4b9c-af83-8e1ad010ef1e,clip,food,Canada,Germany,False,0.05799560993909836,0.026611829176545143,0.016399415209889412,0.9183673469387755,3.679011583328247,5,4
b5ddf9ce-952d-4fe5-a878-b1ffe90ff1ef,clip,rituals,Canada,USA,False,0.17242461442947388,0.06833098083734512,0.05583792179822922,0.673469387755102,3.438063621520996,1,3
4f04c1f6-a284-4219-9412-beacc222f51d,clip,rituals,Canada,Germany,False,0.33062660694122314,0.05767020583152771,0.07413507252931595,0.7755102040816326,3.2635703086853027,2,6
fa9d08f1-413b-4a05-b058-380843d46806,clip,rituals,Canada,Canada,True,0.13844378292560577,0.02378617785871029,0.09933318942785263,0.5102040816326531,3.109201192855835,4,4
746e8569-1091-499b-8de8-08bce681dd84,clip,rituals,Canada,Canada,True,0.005459129810333252,0.000720019219443202,0.002116687595844269,0.6938775510204082,3.2667880058288574,6,5
19ae4ab7-a1b1-47c9-a81d-24a4020df41a,clip,rituals,Canada,Brazil,False,0.1834830790758133,0.019233789294958115,0.03809664770960808,0.5510204081632653,2.770610809326172,2,3
318807ce-d521-41f7-b9b2-e533deb7a178,clip,clothing,Canada,USA,False,0.24710199236869812,0.06501669436693192,0.06417672336101532,0.7142857142857143,3.345766305923462,6,1
acd68d0e-9d10-40ef-9fd1-cbdc720808ef,clip,clothing,Canada,Canada,True,0.003926396369934082,0.00018381829431746155,0.0009692258317954838,0.32653061224489793,2.1368091106414795,1,3
591a4da1-0a04-4dc6-ba4e-a3526dbce1c6,clip,clothing,Canada,Canada,True,0.18902438879013062,0.07864820212125778,0.060078561305999756,0.7142857142857143,3.4854722023010254,6,3
bfa7333e-1ab0-4ebc-b11c-d7c0cc5a9e8c,clip,clothing,Canada,Canada,True,0.006486475467681885,0.001454555313102901,0.001955307787284255,0.5510204081632653,3.158029079437256,3,1
87161e09-edf6-46a7-acf4-1d2ba9f61348,clip,clothing,Canada,Canada,True,0.13412892818450928,0.019926168024539948,0.03731849044561386,0.7142857142857143,3.3022372722625732,3,3
31824d6c-cdda-43df-9792-17cb3f44217d,clip,traditions,Nigeria,Rwanda,False,0.10308003425598145,0.03010576404631138,0.035728372633457184,0.5918367346938775,3.221792221069336,4,3
7409a04b-e4e0-48a6-83aa-9ea94eeb78da,clip,traditions,Nigeria,Germany,False,0.16591641306877136,0.05662744864821434,0.04650495573878288,0.7142857142857143,3.4587178230285645,2,3
a2ccb005-d747-43f8-8315-2518a1ece07d,clip,traditions,Nigeria,Rwanda,False,0.06290704011917114,-0.07325315475463867,0.05473197624087334,0.04081632653061224,0.10659687966108322,1,5
bb027c12-2666-421b-a523-4bd7c4c30f20,clip,traditions,Nigeria,Brazil,False,0.09600339084863663,0.042370934039354324,0.030540404841303825,0.7142857142857143,3.506908416748047,6,5
4713f5b0-48da-4ab5-99bc-ffe12d7d62fa,clip,traditions,Nigeria,Rwanda,False,0.23874324560165405,0.006298253778368235,0.0483742281794548,0.5306122448979592,2.781738519668579,0,3
98b439d0-91bc-40ba-8d77-ec2889c96666,clip,clothing,Nigeria,Nigeria,True,0.1841871738433838,-0.0763835683465004,0.06796003133058548,0.061224489795918366,0.1921103298664093,3,3
4457fdf9-a623-41bd-8a0d-fd42128f38b3,clip,clothing,Nigeria,Nigeria,True,0.1201736330986023,0.004129934124648571,0.042055048048496246,0.42857142857142855,2.8069961071014404,6,5
2c1bd295-9cde-47af-af0e-202c03272d01,clip,clothing,Nigeria,Nigeria,True,0.056344032287597656,-0.0027461624704301357,0.024585328996181488,0.32653061224489793,2.5803396701812744,4,5
da343301-2fc3-42b9-9d8e-7f90b000f00f,clip,clothing,Nigeria,Rwanda,False,0.061207711696624756,0.002023947425186634,0.029280174523591995,0.40816326530612246,2.758254289627075,1,1
c717f3a6-7b14-4f61-b395-89d63b0c6e73,clip,clothing,Nigeria,Nigeria,True,0.04783192276954651,-0.1277228146791458,0.062444981187582016,0.02040816326530612,-0.0,0,4
4b6b43e4-d3c9-4faf-8ed9-ed1e51754baf,clip,rituals,Nigeria,Rwanda,False,0.12307232618331909,0.002825998468324542,0.07286959141492844,0.4897959183673469,3.091947555541992,1,6
6e72fc43-14d2-40a5-863c-62d14dc5facb,clip,rituals,Nigeria,Rwanda,False,0.2085263431072235,0.0504571795463562,0.0629086047410965,0.5918367346938775,3.24334979057312,3,4
60c2f1e2-820c-4c10-a873-af1a75d9e4db,clip,rituals,Nigeria,Nigeria,True,0.006496548652648926,0.000988387386314571,0.0018889871425926685,0.673469387755102,2.826026439666748,5,5
0ce7d616-31bd-4eac-99ec-195e0172b4fc,clip,rituals,Nigeria,Rwanda,False,0.14064961671829224,0.00666019506752491,0.054489411413669586,0.30612244897959184,2.5473666191101074,4,5
3a181f33-846c-43f8-8512-5919ce7088bf,clip,rituals,Nigeria,India,False,0.24254551529884338,0.00098471250385046,0.05938524007797241,0.16326530612244897,1.5610193014144897,1,2
67fa11a3-fa1f-4817-a189-87f38daf3011,clip,drink,Nigeria,Brazil,False,0.0511508584022522,0.008452702313661575,0.019061123952269554,0.6326530612244898,3.033158302307129,4,2
6518121e-ba08-4e76-aa33-2c2e00598fdd,clip,drink,Nigeria,Rwanda,False,0.2564008831977844,0.05866468697786331,0.08816690742969513,0.7755102040816326,3.4162116050720215,3,3
dc012abe-5e86-41c4-b740-a9e91a0fe240,clip,drink,Nigeria,Rwanda,False,0.1500796377658844,-0.03816288337111473,0.07576900720596313,0.14285714285714285,1.6787328720092773,4,5
3b78bd2d-5f55-4480-8637-ccc22c549402,clip,drink,Nigeria,Nigeria,True,0.11252933740615845,0.008338794112205505,0.022417983040213585,0.4897959183673469,2.779391288757324,4,1
9ace2f1e-6a06-45ba-bed9-46ac3b80b038,clip,drink,Nigeria,Rwanda,False,0.2483760416507721,0.08705958724021912,0.06942473351955414,0.7142857142857143,3.4664621353149414,4,2
ecd4f0c8-0bb6-4a35-ac36-66588d7d4185,clip,food,Nigeria,USA,False,0.1776932328939438,0.10534340888261795,0.06943738460540771,0.7142857142857143,3.5426676273345947,3,4
69a710fd-f216-43b8-9ec6-8fd324c49690,clip,food,Nigeria,Nigeria,True,-0.11228328943252563,-0.26743271946907043,0.07179702073335648,0.0,0.0,0,6
30beeebf-ea67-484f-93a7-2cfd29242fe4,clip,food,Nigeria,Nigeria,True,0.06362831592559814,0.004283289425075054,0.02231079526245594,0.3469387755102041,2.593341588973999,2,1
6edf17b0-f94a-42d4-b233-4234439deda4,clip,food,Nigeria,Nigeria,True,0.29315876960754395,0.009858912788331509,0.11014951765537262,0.2857142857142857,2.456435203552246,2,1
c6582a96-d4df-4b5a-8a86-3652687aa1e8,clip,food,Nigeria,Nigeria,True,0.04130169749259949,-0.1734144240617752,0.13226844370365143,0.061224489795918366,0.7812336683273315,2,6
13f37320-7bb5-4232-9bf2-8f28c57c4582,clip,food,USA,USA,True,0.3008023500442505,0.04680456966161728,0.08376237750053406,0.5510204081632653,2.9186720848083496,5,3
9e63b44b-6f24-4288-9b27-8626e11bf0a3,clip,food,USA,Turkey,False,0.32393795251846313,0.17201264202594757,0.11574696749448776,0.7142857142857143,3.535714626312256,3,3
a2dcde1c-1b2c-4936-ac07-8e912413e23e,clip,food,USA,Turkey,False,0.4738365113735199,0.19858914613723755,0.1264139860868454,0.9591836734693877,3.6936910152435303,1,4
6f5bf0aa-f72d-4e5d-8ac8-bcc1761d0f8a,clip,food,USA,USA,True,0.3079684376716614,0.09031900763511658,0.08776917308568954,0.8163265306122449,3.510824680328369,4,4
41388d0a-c0cd-4947-a415-db9ba4893bcd,clip,food,USA,USA,True,0.5693101286888123,0.21868064999580383,0.18459871411323547,0.7142857142857143,3.4364917278289795,5,3
4455c508-07a5-483c-a247-92904d635fee,clip,traditions,USA,USA,True,0.3131102919578552,0.13741202652454376,0.10539417713880539,0.7142857142857143,3.4782466888427734,2,3
9e592190-7413-4778-8631-3908e7577661,clip,traditions,USA,Ethiopia,False,0.051137566566467285,0.00561937503516674,0.01145715918391943,0.673469387755102,2.927441358566284,1,1
a6b53f36-7864-4876-a058-7e0be321388b,clip,traditions,USA,USA,True,0.09238516539335251,0.009176448918879032,0.033394765108823776,0.4897959183673469,2.937664031982422,1,3
5473783d-ba57-45b2-8414-33eb26c36ccf,clip,traditions,USA,USA,True,0.25857752561569214,0.04751412197947502,0.07174979895353317,0.5306122448979592,2.9571239948272705,2,4
89df03ce-b19f-474d-8f36-e9b41be7d3d5,clip,traditions,USA,USA,True,0.4614117741584778,0.16206882894039154,0.14637501537799835,0.6938775510204082,3.3850460052490234,5,4
7d6f190c-4df7-4306-a1e9-b87ed1e3087c,clip,rituals,USA,USA,True,0.5421077013015747,0.1924263834953308,0.14561332762241364,0.7142857142857143,3.4928903579711914,3,3
ff57c370-a704-49a2-8662-f040dca197df,clip,rituals,USA,USA,True,0.17529506981372833,0.08074961602687836,0.05486196279525757,0.7142857142857143,3.533902645111084,3,3
87a16f79-2e21-4b11-93b2-4871169911e7,clip,rituals,USA,USA,True,0.05224776268005371,0.01387390773743391,0.010774541646242142,0.9591836734693877,3.590360403060913,1,4
1880497c-e945-4689-839e-03022a70d7a7,clip,rituals,USA,USA,True,0.2826350927352905,0.1003510132431984,0.06430976092815399,1.0,3.706378698348999,4,3
4436f0b0-f4fe-4383-911d-4640c75d9018,clip,rituals,USA,Ethiopia,False,0.12418654561042786,0.01646980457007885,0.04373522102832794,0.6122448979591837,3.1439645290374756,4,1
46718728-a72a-4651-a2dc-d9d39b32ab74,clip,clothing,USA,USA,True,0.07204295694828033,0.026781577616930008,0.020359182730317116,0.7142857142857143,3.493429183959961,1,2
87cc957e-bd81-4ea9-8d40-d6d9bce4ec76,clip,clothing,USA,Turkey,False,0.06426065415143967,0.005787235219031572,0.021741395816206932,0.46938775510204084,2.763556480407715,2,3
2b697bc6-809b-4d92-aa10-10c31472acaa,clip,clothing,USA,USA,True,0.1439756602048874,0.023311274126172066,0.05081848055124283,0.5102040816326531,2.958782434463501,5,2
f3dee24e-9af4-4a3e-b21c-ad8bf74510dc,clip,clothing,USA,Nigeria,False,0.03676581382751465,0.003490575822070241,0.008192839100956917,0.4897959183673469,2.7261853218078613,3,4
b6aaf31f-d668-4f6e-9d34-c7ecbfa7c8a8,clip,clothing,USA,USA,True,0.19844621419906616,0.0775175467133522,0.05077069252729416,0.8979591836734694,3.654560089111328,1,2
9f2b9f74-faa4-4b54-a4f1-aa65e32cb9f9,clip,drink,USA,Rwanda,False,0.016304031014442444,-0.0347449816763401,0.024116097018122673,0.04081632653061224,0.6664825677871704,2,2
7cd63749-44d8-4024-ac6c-727bde0ae91a,clip,drink,USA,Germany,False,0.037264399230480194,-0.005913167726248503,0.02230585180222988,0.42857142857142855,2.6905627250671387,3,1
dca004c5-3d95-44e6-95ef-8116165e04a3,clip,drink,USA,USA,True,0.14772094786167145,0.00401348527520895,0.048914335668087006,0.3877551020408163,2.6425938606262207,5,3
d527b146-00a1-41fb-8671-6114ee9cabb9,clip,drink,USA,USA,True,0.3398762345314026,0.034947726875543594,0.06968880444765091,0.5102040816326531,2.8311257362365723,6,4
2fd3e1c4-4980-4f7d-8876-69cd79654a75,clip,drink,USA,Rwanda,False,0.016304031014442444,-0.0347449816763401,0.024116097018122673,0.04081632653061224,0.6664825677871704,2,2
41e6fcd3-a802-4639-a9f3-3943c6b1242a,clip,rituals,India,China,False,0.14984683692455292,-0.002061706967651844,0.0757315531373024,0.3469387755102041,2.59244704246521,2,3
6a8d47c3-55db-4f2d-b7e0-6c25b6a268c8,clip,rituals,India,USA,False,0.18973340094089508,0.04083283990621567,0.05662538483738899,0.6326530612244898,3.130492687225342,4,2
b577985c-6eca-41d4-805c-13fdb8822df8,clip,rituals,India,India,True,0.04842829704284668,0.006096528377383947,0.01504846103489399,0.4489795918367347,2.693657875061035,5,1
fdc20e45-b3db-48bd-946b-8969194f3fde,clip,rituals,India,Rwanda,False,0.08713343739509583,-0.0018292574677616358,0.035768087953329086,0.3469387755102041,2.5036802291870117,6,4
9844e1be-1620-44ee-ac68-57ae9d58ab4f,clip,rituals,India,India,True,0.03128594160079956,0.006148898042738438,0.00786049384623766,0.6530612244897959,3.1716206073760986,4,3
eced265e-c274-45b9-9e1d-16ab6fbad9cd,clip,clothing,India,India,True,0.06584155559539795,0.009588472545146942,0.013683609664440155,0.8571428571428571,3.231931686401367,2,1
a9aa210b-bfa3-4ff6-8c82-3c3e7b4544b5,clip,clothing,India,India,True,0.2972937822341919,-0.002732117660343647,0.053375761955976486,0.3673469387755102,1.9620943069458008,6,5
0c06402c-32eb-4fb0-bd5c-3d8ce5f6e9e2,clip,clothing,India,India,True,0.04807204008102417,0.016390027478337288,0.013356060720980167,0.9591836734693877,3.5655789375305176,2,2
ac9a3d5c-63dd-4fbd-9676-9f913f4029f3,clip,clothing,India,India,True,0.07507717609405518,0.017696067690849304,0.013296207413077354,0.8979591836734694,3.5778229236602783,2,3
520f8c8b-3426-4a8e-affd-07b0c26f954b,clip,clothing,India,India,True,0.02608954906463623,-0.01616816408932209,0.021209463477134705,0.10204081632653061,1.3935338258743286,3,5
d4d631c2-4c15-4f43-b3bb-bd1fe3157b64,clip,traditions,India,India,True,0.2440919280052185,0.031305763870477676,0.054671090096235275,0.7551020408163265,3.0263240337371826,3,3
0f7abdc3-c885-4d91-bb7d-67f1c607a7d0,clip,traditions,India,Canada,False,0.07793600857257843,0.03819818049669266,0.02782396227121353,0.7142857142857143,3.4981977939605713,2,2
be330458-bfe8-4b6d-ab4f-0e121faca59d,clip,traditions,India,India,True,0.0963091254234314,-0.0397215411067009,0.05423111096024513,0.08163265306122448,1.215883731842041,3,3
ae89905e-966f-43f0-8c0f-cc4ce1b87ac1,clip,traditions,India,Iran,False,0.20119865238666534,0.054413553327322006,0.07267650216817856,0.673469387755102,3.2231626510620117,1,3
3156bba1-7c6d-417e-8841-d6319dc7e3af,clip,traditions,India,Rwanda,False,0.02773590385913849,-0.052661821246147156,0.03994043171405792,0.10204081632653061,1.5354456901550293,4,3
dad09341-9891-4f9e-b292-1f834f9fedc4,clip,drink,India,Ethiopia,False,0.019215300679206848,-0.027225114405155182,0.036680709570646286,0.20408163265306123,1.4537707567214966,2,1
9e192054-6b30-44b3-841f-785853bfe7e4,clip,drink,India,Canada,False,0.2080400437116623,0.1326429545879364,0.04033233970403671,1.0,3.8435990810394287,2,2
4048bef4-586f-466a-8f53-3a1332979fcd,clip,drink,India,USA,False,0.015219248831272125,0.003002273151651025,0.006788150407373905,0.5714285714285714,3.1637818813323975,4,3
c62249de-cc8b-43b7-aa90-842dbd8d89e2,clip,drink,India,China,False,0.09467124938964844,-0.013995452784001827,0.04538656026124954,0.3673469387755102,2.5663626194000244,3,3
6ec6b59a-9126-4462-89ee-df55d996f4ab,clip,drink,India,China,False,0.15877491235733032,0.007228074129670858,0.07171478867530823,0.6122448979591837,3.0719499588012695,5,2
5c7b7038-b58d-4a21-b867-b7a72612ff55,clip,food,India,China,False,0.13244780898094177,0.05887622386217117,0.04312438890337944,0.7142857142857143,3.5059444904327393,5,3
39e397ed-fa8c-40ee-974d-b2f01e397e64,clip,food,India,China,False,0.0791376531124115,-0.0028179497458040714,0.05470700562000275,0.6122448979591837,3.1558141708374023,0,3
a82f3319-8037-44df-bcab-0d39d14590e6,clip,food,India,USA,False,0.023930957540869713,0.009624957107007504,0.007702257949858904,0.8163265306122449,3.5460662841796875,2,5
3bbeaac4-39d5-449f-b8e0-69a66bbb9400,clip,food,India,USA,False,0.019424842670559883,0.0065996963530778885,0.006067084148526192,0.8571428571428571,3.4994475841522217,1,1
4e2b3e11-9de8-4bfb-99c2-0bac3f7c7618,clip,food,India,Rwanda,False,0.041517406702041626,-0.0005843593971803784,0.019324401393532753,0.40816326530612246,2.6224026679992676,6,2
e43999fc-df28-41f1-982f-64a51d79acb7,clip,rituals,Turkey,Turkey,True,0.20171396434307098,0.07586361467838287,0.06736744940280914,0.6938775510204082,3.394394874572754,3,2
c3a1ddb5-f12f-4806-bda6-4189d38228d7,clip,rituals,Turkey,Turkey,True,0.018265962600708008,0.005996891297399998,0.0050225630402565,0.7142857142857143,3.4394173622131348,0,3
a950d18e-1dbc-46c8-955e-4bbf4f41aadb,clip,rituals,Turkey,Turkey,True,0.0208590030670166,0.006052264012396336,0.004680232610553503,0.9591836734693877,3.5796868801116943,1,4
2b049977-6bfc-4a19-b59a-c9e2beffab94,clip,rituals,Turkey,USA,False,0.3628735840320587,0.15311875939369202,0.12379748374223709,0.7142857142857143,3.453225612640381,2,1
2329409d-2712-4aa5-96d1-2cd16298f150,clip,rituals,Turkey,Turkey,True,0.305527001619339,0.1539553850889206,0.07604777812957764,1.0,3.7566919326782227,0,0
a7465e78-a57b-4a6c-bbcf-9214feeafb74,clip,drink,Turkey,Turkey,True,0.37750887870788574,0.15261603891849518,0.145936518907547,0.6530612244897959,3.346843719482422,4,2
fc76de15-b866-4251-af12-bd76901f7c3d,clip,drink,Turkey,Turkey,True,0.546766996383667,0.11356101930141449,0.15057684481143951,0.8163265306122449,3.3082427978515625,5,3
cedc6039-0f3d-4995-bf1f-eb1cd6590cbf,clip,drink,Turkey,Turkey,True,0.37750887870788574,0.15261603891849518,0.145936518907547,0.6530612244897959,3.346843719482422,4,2
1a2b2bda-ede8-4e7c-99a6-7072401066e6,clip,drink,Turkey,Turkey,True,0.3540388345718384,0.03148682788014412,0.0557984933257103,0.8571428571428571,3.0542774200439453,3,6
fa819613-c07e-4e81-ae2a-6a5fee7b350b,clip,drink,Turkey,Turkey,True,0.6053569316864014,0.11534291505813599,0.14660689234733582,0.9183673469387755,3.299250364303589,2,4
4efc5850-d150-471b-8188-4f35d3b63b48,clip,clothing,Turkey,China,False,0.23615191876888275,-0.006837924011051655,0.07600821554660797,0.20408163265306123,1.9317941665649414,2,2
a5ffd0e5-343e-484b-92dc-aa8f00b18e98,clip,clothing,Turkey,USA,False,0.01720135286450386,-0.006581163965165615,0.010200737044215202,0.14285714285714285,1.619309663772583,1,5
c67a3887-7cf3-4455-8122-e60eedd643a7,clip,clothing,Turkey,Turkey,True,0.18348248302936554,0.09880191087722778,0.036244478076696396,0.9795918367346939,3.8123247623443604,0,3
0c5aee4c-d9fe-462e-8df1-ef7320c618cb,clip,clothing,Turkey,USA,False,0.2200177013874054,0.07305964827537537,0.05910228192806244,0.8775510204081632,3.5444087982177734,4,2
2272ab97-94b6-4151-9ec6-763f05b0c22c,clip,clothing,Turkey,Germany,False,0.4017387926578522,0.012763388454914093,0.07962261885404587,0.40816326530612246,2.3219127655029297,4,2
2b514973-2195-4908-8bda-3f958deb8bdb,clip,food,Turkey,Iran,False,0.17393037676811218,0.04544643312692642,0.05377252399921417,0.8571428571428571,3.400193691253662,4,2
f7a3dcee-b9cb-4f4b-94b6-617336a4d320,clip,food,Turkey,Iran,False,0.07484205812215805,0.012098073959350586,0.028307709842920303,0.46938775510204084,2.8908896446228027,4,3
fd72fc17-d0df-47fd-9d0c-4e6803e873c0,clip,food,Turkey,Turkey,True,0.3737262487411499,0.08019675314426422,0.09785594791173935,0.8163265306122449,3.3500497341156006,3,1
e3ddb612-2a9b-4cda-a547-572583a1e202,clip,food,Turkey,Turkey,True,0.021946370601654053,-0.008540862239897251,0.011567585170269012,0.20408163265306123,1.9332891702651978,1,6
c6f9ae05-ef81-4957-b6f0-7a177580e2d5,clip,food,Turkey,Turkey,True,0.035457730293273926,0.0053103272803127766,0.010546867735683918,0.7142857142857143,3.229726552963257,0,4
443e4b25-3d4a-40e3-a270-e48c9d37f105,clip,traditions,Turkey,Turkey,True,0.5192476511001587,0.11184614896774292,0.10258963704109192,0.7142857142857143,3.4175655841827393,2,4
e2af3f45-8230-49e5-9fb2-19c8b42b9816,clip,traditions,Turkey,Turkey,True,0.27437466382980347,0.03315422311425209,0.043198343366384506,0.8571428571428571,3.3447723388671875,4,1
9463f29a-4672-4021-923f-3827ddcfae45,clip,traditions,Turkey,Turkey,True,0.27146708965301514,0.042812708765268326,0.06755117326974869,0.5918367346938775,2.9635539054870605,2,4
c5fa60a8-7191-498a-8cc9-db07ec48dd86,clip,traditions,Turkey,Rwanda,False,0.1556340605020523,0.015184367075562477,0.058301009237766266,0.6326530612244898,3.1920008659362793,3,6
a48d89f9-3486-46e8-a68c-c47ad537226f,clip,traditions,Turkey,Turkey,True,0.022891223430633545,0.005666241515427828,0.005170976743102074,0.7755102040816326,3.4148826599121094,0,4
468a0a50-3eba-40b2-92b0-5b172fb30c01,clip,traditions,Ethiopia,Nigeria,False,-0.0224553644657135,-0.2727976143360138,0.10947107523679733,0.0,0.0,6,6
f555701d-40c7-4400-9bdc-eda62ace2912,clip,traditions,Ethiopia,Rwanda,False,0.05144774913787842,-0.09280553460121155,0.0664602592587471,0.12244897959183673,1.5329487323760986,5,1
6653f8dd-3fff-48a3-8e29-065917a610b0,clip,traditions,Ethiopia,Ethiopia,True,0.09008485078811646,0.009205103851854801,0.02293991670012474,0.40816326530612246,2.5549745559692383,2,3
8eafe537-95b2-4e1f-8416-8196d5fd59cb,clip,traditions,Ethiopia,Ethiopia,True,0.16659259796142578,0.01701517216861248,0.05145823583006859,0.4489795918367347,2.7899937629699707,0,1
